"trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"Virus","17","6B",20545,"S6B_690750875",690750875,1147,0.260244115082825,597,5.37717167510413,6.98301737253989,0.770035557443892,0.441278800671328,0.355286935848996,0.110272610873344,0.143204569980366,0.000903151014588882,0
"Virus","17","6B",20546,"S6B_690750882",690750882,1147,0.260244115082825,597,5.37717167510413,6.98301737253989,0.770035557443892,0.441278800671328,0.355286935848996,0.110272610873344,0.143204569980366,0.000903151014588882,0
"Virus","17","6B",20547,"S6B_691177832",691177832,1147,0.263295553618134,604,7.39475649447451,6.89663393780114,1.07222690970201,0.28361812651189,0.547266016110549,0.15547104853935,0.144998271478337,0.00175110512720927,0
"Virus","17","6B",20548,"S6B_691195196",691195196,1147,0.328683522231909,754,9.70269150063015,7.59157141739406,1.27808736388872,0.201218623860577,0.696331825477125,0.168356100946416,0.131725033595649,0.00248805454365485,0
"Virus","17","6B",20549,"S6B_691593079",691593079,1147,0.0754141238012206,173,-0.752755908177087,4.85572017958198,-0.155024564912612,0.876801951413946,0.0570984922910865,-0.0319261734983168,0.205942674416236,3.66049532791207e-05,0
"Virus","17","6B",20550,"S6B_691684827",691684827,1147,0.0640802092414996,147,1.24567099351973,4.18203591090099,0.297862337880153,0.765808233900464,0.115879968468467,0.0712242420261717,0.239117984949239,0.00013513567099219,0
"Virus","17","6B",20551,"S6B_691684830",691684830,1147,0.0627724498692241,144,1.08182875185791,4.17036911015712,0.259408393665459,0.795320154117329,0.0994580120008582,0.06220274196681,0.239786928587317,0.000102495987362221,0
"Virus","17","6B",20552,"S6B_691827851",691827851,1147,0.289450741063644,664,5.99511257473266,7.36502798742438,0.813997256353836,0.415646522730321,0.381275848424087,0.110521950187252,0.135776809226995,0.00100921732355949,0
"Virus","17","6B",20553,"S6B_691858628",691858628,1147,0.0632083696599826,145,3.07080321215716,4.25437816830981,0.721798366452491,0.470418453939608,0.327515649757299,0.169660133137447,0.235051977148821,0.000793543254496072,0
"Virus","17","6B",20554,"S6B_691858649",691858649,1147,0.0632083696599826,145,3.07080321215716,4.25437816830981,0.721798366452491,0.470418453939608,0.327515649757299,0.169660133137447,0.235051977148821,0.000793543254496072,0
"Virus","17","6B",20555,"S6B_692199975",692199975,1147,0.0906713164777681,208,-2.07049333356026,4.97229802083894,-0.416405719223345,0.677113144125106,0.169338755593217,-0.0837451249861102,0.201114252566719,0.000264102301707428,0
"Virus","17","6B",20556,"S6B_692200005",692200005,1147,0.0906713164777681,208,-2.07049333356026,4.97229802083894,-0.416405719223345,0.677113144125106,0.169338755593217,-0.0837451249861102,0.201114252566719,0.000264102301707428,0
"Virus","17","6B",20557,"S6B_692616543",692616543,1147,0.0684394071490846,157,3.30125547770536,4.38530205172726,0.752800021244849,0.451570094014646,0.345274827673735,0.171664348855591,0.228034463351532,0.000863173422867423,0
"Virus","17","6B",20558,"S6B_692616551",692616551,1147,0.0684394071490846,157,3.30125547770536,4.38530205172726,0.752800021244849,0.451570094014646,0.345274827673735,0.171664348855591,0.228034463351532,0.000863173422867423,0
"Virus","17","6B",20559,"S6B_692616559",692616559,1147,0.0684394071490846,157,3.30125547770536,4.38530205172726,0.752800021244849,0.451570094014646,0.345274827673735,0.171664348855591,0.228034463351532,0.000863173422867423,0
"Virus","17","6B",20560,"S6B_692616580",692616580,1147,0.0684394071490846,157,3.30125547770536,4.38530205172726,0.752800021244849,0.451570094014646,0.345274827673735,0.171664348855591,0.228034463351532,0.000863173422867423,0
"Virus","17","6B",20561,"S6B_692616584",692616584,1147,0.0684394071490846,157,3.30125547770536,4.38530205172726,0.752800021244849,0.451570094014646,0.345274827673735,0.171664348855591,0.228034463351532,0.000863173422867423,0
"Virus","17","6B",20562,"S6B_692838876",692838876,1147,0.0627724498692241,144,4.17107853283397,4.29327387043079,0.971537958843386,0.331280460217812,0.479804179179437,0.226293031417048,0.232922480647539,0.00143766719047986,0
"Virus","17","6B",20563,"S6B_692842260",692842260,1147,0.0884917175239756,203,-3.06792552393615,4.80746232928081,-0.638159035641391,0.523370160149287,0.281191042208048,-0.132743429262993,0.208009950261971,0.000620292685664925,0
"Virus","17","6B",20564,"S6B_692842662",692842662,1147,0.0649520488230166,149,2.28203840911424,4.19371618452213,0.544156616400659,0.586333703039013,0.231855141422941,0.1297552319847,0.238451997226405,0.000451010489632194,0
"Virus","17","6B",20565,"S6B_693275635",693275635,1147,0.0640802092414996,147,0.609253782971235,4.21774367924488,0.144450167981832,0.885145003848672,0.0529855776492459,0.0342482092244387,0.23709359222584,3.17815385049502e-05,0
"Virus","17","6B",20566,"S6B_693416468",693416468,1147,0.0784655623365301,180,3.15031304417858,4.61549958138082,0.682550824376003,0.494890716818453,0.305490692627181,0.147882328302975,0.216661269786277,0.000709592155333685,0
"Virus","17","6B",20567,"S6B_693416494",693416494,1147,0.0614646904969486,141,2.73412536059865,4.02517524338096,0.679256229923076,0.496975524639774,0.303664999145197,0.168751964536215,0.248436388364559,0.000702758448289225,0
"Virus","17","6B",20568,"S6B_693416563",693416563,1147,0.0632083696599826,145,1.35645739012033,4.18359405570185,0.324232555085408,0.74576197682916,0.127399763203516,0.077500959884841,0.239028927445074,0.0001601223856695,0
"Virus","17","6B",20569,"S6B_693416566",693416566,1147,0.0632083696599826,145,1.35645739012033,4.18359405570185,0.324232555085408,0.74576197682916,0.127399763203516,0.077500959884841,0.239028927445074,0.0001601223856695,0
"Virus","17","6B",20570,"S6B_693628513",693628513,1147,0.0619006102877071,142,0.75086515874332,4.15069784688942,0.180900943995725,0.856445327876282,0.0673003554766191,0.0435832601333037,0.240923342745705,4.9844871517977e-05,0
"Virus","17","6B",20571,"S6B_696303936",696303936,1147,0.0658238884045336,151,-2.38002706845346,4.55529031521414,-0.522475386586107,0.601339379403756,0.220880354947517,-0.114696397031184,0.21952497663214,0.000415786597908095,0
"Virus","17","6B",20572,"S6B_696382965",696382965,1147,0.0645161290322581,148,-6.50907978057696,4.22415807457172,-1.54091766114527,0.123336826875431,0.908907228994016,-0.364786931251738,0.236733564972326,0.00361657670213993,0
"Virus","17","6B",20573,"S6B_696390689",696390689,1147,0.0754141238012206,173,-5.20080870750816,4.57982213990482,-1.13559185239806,0.256127420343556,0.591543924591202,-0.247955448423082,0.218349090740188,0.00196418934307937,0
"Virus","17","6B",20574,"S6B_696684797",696684797,1147,0.041848299912816,96,-2.67996373783251,2.3896379604721,-1.12149362462549,0.262077803755712,0.581569759345697,-0.469315286740725,0.418473432604175,0.00191572176219497,0
"Virus","17","6B",20575,"S6B_696802736",696802736,1147,0.0619006102877071,142,-2.58579961203152,4.18736016523991,-0.617525006207192,0.536888492628785,0.2701159043649,-0.147473582839467,0.238813944953003,0.000580828491857263,0
"Virus","17","6B",20576,"S6B_696828099",696828099,1147,0.0645161290322581,148,-2.29462870791253,4.25860196947131,-0.538822065166471,0.590009636929044,0.229140894746117,-0.126525575536087,0.234818845989532,0.000442211017651268,0
"Virus","17","6B",20577,"S6B_698033925",698033925,1147,0.36922406277245,847,-7.35025121680581,8.38852664193106,-0.876226723780633,0.380906791298868,0.419181284106368,-0.104455378302157,0.119210445729692,0.0011694234639724,0
"Virus","17","6B",20578,"S6B_698702475",698702475,1147,0.128596338273758,295,4.74168896604766,6.30948760413059,0.751517280570208,0.45234140490282,0.34453365745017,0.11910908265803,0.158491475495623,0.000860234304131848,0
"Virus","17","6B",20579,"S6B_699904549",699904549,1147,0.013949433304272,32,-0.798641728025036,2.37493753480753,-0.336279045793834,0.736660449812964,0.132732646134077,-0.141594901282777,0.421063706031765,0.000172241749245169,0
"Virus","17","6B",20580,"S6B_700480699",700480699,1147,0.237576285963383,545,-3.57954765538334,6.55749251467213,-0.54587140547614,0.585154335264993,0.232729573039279,-0.0832439235355242,0.152497314752939,0.000453857487784901,0
"Virus","17","6B",20581,"S6B_700685929",700685929,1147,0.0610287707061901,140,-0.712497296605006,4.0783250595334,-0.174703410396258,0.861312687881954,0.0648391552028102,-0.0428370489958556,0.245198699319571,4.64880768642941e-05,0
"Virus","17","6B",20582,"S6B_701086211",701086211,1147,0.0636442894507411,146,-1.52421622636628,4.26714502048922,-0.357198131080048,0.720943484918457,0.142098778484521,-0.083708927014413,0.234348726185395,0.000194337750079655,0
"Virus","17","6B",20583,"S6B_701086251",701086251,1147,0.0610287707061901,140,-2.06448037951132,4.16664729017609,-0.495477595230785,0.620263033365439,0.207424101285142,-0.118915175853497,0.240001116091047,0.000373927027196262,0
"Virus","17","6B",20584,"S6B_701409969",701409969,1147,0.0675675675675676,155,9.50420919643495,4.24901632412343,2.23680223172493,0.0252992686324126,1.59689203350792,0.526428250940264,0.235348589818915,0.00762068462882351,0
"Virus","17","6B",20585,"S6B_701409973",701409973,1147,0.0675675675675676,155,9.50420919643495,4.24901632412343,2.23680223172493,0.0252992686324126,1.59689203350792,0.526428250940264,0.235348589818915,0.00762068462882351,0
"Virus","17","6B",20586,"S6B_702104295",702104295,1147,0.0475152571926765,109,0.558441104189745,3.76262159605419,0.148418088275306,0.882012825782433,0.0545250995325373,0.0394453931883424,0.265772141702659,3.35515417215105e-05,0
"Virus","17","6B",20587,"S6B_702104604",702104604,1147,0.0941586748038361,216,1.05689195549087,5.22214338601894,0.202386621233046,0.839614486702088,0.0759200767112419,0.0387554699809446,0.191492252525517,6.23881941155685e-05,0
"Virus","17","6B",20588,"S6B_702503086",702503086,1147,0.0680034873583261,156,3.45450008863629,4.39649300799536,0.785739925516545,0.432019867672936,0.364496280448236,0.178719703201533,0.22745401805062,0.000940365001744781,0
"Virus","17","6B",20589,"S6B_702666752",702666752,1147,0.0601569311246731,138,1.96313199251875,4.25176402177759,0.461721765945514,0.644280860223494,0.190924770132449,0.108595341505448,0.235196496060926,0.000324712876298304,0
"Virus","17","6B",20590,"S6B_702694274",702694274,1147,0.0666957279860506,153,1.82520880325106,4.41568938807537,0.413346284768141,0.67935292347451,0.167904551348259,0.0936085508832184,0.226465204436824,0.000260235710331539,0
"Virus","17","6B",20591,"S6B_702739665",702739665,1147,0.153879686137751,353,-2.4048849397587,4.64373817880396,-0.517876944642495,0.604544128881549,0.218571992189053,-0.111521564029236,0.215343751412264,0.000408499913386692,0
"Virus","17","6B",20592,"S6B_703487163",703487163,1147,0.0204882301656495,47,0.0425348435313779,2.56467832860928,0.0165848648763851,0.986767798978136,0.00578503120731712,0.00646664522851814,0.389912445878646,4.18950477345048e-07,0
"Virus","17","6B",20593,"S6B_707088776",707088776,1147,0.0135135135135135,31,-0.901845147668152,2.0792132842441,-0.433743452151914,0.664474749104628,0.177521518156746,-0.208609407913437,0.480951140307644,0.000286552814191747,0
"Virus","17","6B",20594,"S6B_707263410",707263410,1147,0.0575414123801221,132,2.88680088265334,3.9291798432163,0.734708259189862,0.462517189214433,0.334872122293046,0.186987689163257,0.254506039403234,0.000822183313811069,0
"Virus","17","6B",20595,"S6B_707291394",707291394,1147,0.0475152571926765,109,3.11029835260238,3.65611622366471,0.850711017464529,0.394929901490774,0.40347998310108,0.232681612241478,0.273514280954025,0.00110230792374485,0
"Virus","17","6B",20596,"S6B_707319307",707319307,1147,0.044463818657367,102,4.67251910721405,3.71364901740837,1.25820159237203,0.208318859244429,0.681271411305096,0.338804659911046,0.269276928248288,0.00241123353760326,0
"Virus","17","6B",20597,"S6B_707319308",707319308,1147,0.044463818657367,102,4.67251910721405,3.71364901740837,1.25820159237203,0.208318859244429,0.681271411305096,0.338804659911046,0.269276928248288,0.00241123353760326,0
"Virus","17","6B",20598,"S6B_707319334",707319334,1147,0.044463818657367,102,4.67251910721405,3.71364901740837,1.25820159237203,0.208318859244429,0.681271411305096,0.338804659911046,0.269276928248288,0.00241123353760326,0
"Virus","17","6B",20599,"S6B_707319343",707319343,1147,0.044463818657367,102,4.67251910721405,3.71364901740837,1.25820159237203,0.208318859244429,0.681271411305096,0.338804659911046,0.269276928248288,0.00241123353760326,0
"Virus","17","6B",20600,"S6B_707384278",707384278,1147,0.0457715780296425,105,2.78730789481862,3.77472220860439,0.738414045003105,0.460262882342595,0.336994047143326,0.195620764706846,0.264920156964272,0.000830498231110988,0
"Virus","17","6B",20601,"S6B_707700756",707700756,1147,0.041848299912816,96,3.58807974230173,3.6106578753507,0.993746809077896,0.320346147712393,0.494380494201572,0.275225968060287,0.276957838300554,0.00150414709364328,0
"Virus","17","6B",20602,"S6B_708242098",708242098,1147,0.0688753269398431,158,2.50546101098194,4.50822285362585,0.555753584578647,0.578379319763121,0.237787243848596,0.123275535088437,0.22181689602938,0.0004704390450262,0
"Virus","17","6B",20603,"S6B_708790581",708790581,1147,0.43025283347864,987,-9.03784879908974,7.78875187668947,-1.16037189811356,0.245897423131407,0.6092460224027,-0.148980467793097,0.128390275596382,0.0020508468009767,0
"Virus","17","6B",20604,"S6B_708790625",708790625,1147,0.423714036617262,972,-8.60133364004347,7.75469925491368,-1.1091769464294,0.267353855723611,0.572913548210684,-0.143032877223005,0.128954066060829,0.00187387442322461,0
"Virus","17","6B",20605,"S6B_709085690",709085690,1147,0.458587619877942,1052,-8.41416487269996,7.52343395060372,-1.11839419711058,0.263398671614333,0.57938641962488,-0.148654750537265,0.132918027401537,0.00190514758540222,0
"Virus","17","6B",20606,"S6B_709085716",709085716,1147,0.458587619877942,1052,-8.41416487269996,7.52343395060372,-1.11839419711058,0.263398671614333,0.57938641962488,-0.148654750537265,0.132918027401537,0.00190514758540222,0
"Virus","17","6B",20607,"S6B_709085718",709085718,1147,0.458587619877942,1052,-8.41416487269996,7.52343395060372,-1.11839419711058,0.263398671614333,0.57938641962488,-0.148654750537265,0.132918027401537,0.00190514758540222,0
"Virus","17","6B",20608,"S6B_709085722",709085722,1147,0.458587619877942,1052,-8.41416487269996,7.52343395060372,-1.11839419711058,0.263398671614333,0.57938641962488,-0.148654750537265,0.132918027401537,0.00190514758540222,0
"Virus","17","6B",20609,"S6B_709085728",709085728,1147,0.458587619877942,1052,-8.41416487269996,7.52343395060372,-1.11839419711058,0.263398671614333,0.57938641962488,-0.148654750537265,0.132918027401537,0.00190514758540222,0
"Virus","17","6B",20610,"S6B_709337902",709337902,1147,0.432868352223191,993,-6.72325196520202,7.64129472066774,-0.879857695714491,0.378936404588237,0.421433669857466,-0.115145106670824,0.130867874693441,0.00117913542869678,0
"Virus","17","6B",20611,"S6B_709371289",709371289,1147,0.037489102005231,86,0.599429018724304,3.02457860322846,0.198185961536747,0.842899570713507,0.0742241673482134,0.0655251483050241,0.330624569959132,5.9825259450727e-05,0
"Virus","17","6B",20612,"S6B_709786039",709786039,1147,0.428945074106364,984,-2.00407555456153,7.7739399436278,-0.257794061839164,0.79656584760089,0.0987783177062974,-0.03316131378793,0.128634901639507,0.000101224265311828,0
"Virus","17","6B",20613,"S6B_709880455",709880455,1147,0.437663469921534,1004,-2.78922723870826,7.5150622367686,-0.371151582093564,0.710524633414572,0.148420860775824,-0.0493876923969635,0.133066096925631,0.000209817373819476,0
"Virus","17","6B",20614,"S6B_710003403",710003403,1147,0.432868352223191,993,-4.57481438025242,7.49979794998657,-0.609991683877379,0.541867316423773,0.2661070433498,-0.0813344156662876,0.133336925430343,0.000566743624207333,0
"Virus","17","6B",20615,"S6B_710371845",710371845,1147,0.440278988666085,1010,-4.35731448773918,7.52004069735075,-0.579426982260113,0.562301102175209,0.250031065222338,-0.0770510434157944,0.132978003743024,0.000511371176098158,0
"Virus","17","6B",20616,"S6B_710392395",710392395,1147,0.435047951176983,998,-4.53515828720452,7.54704766355807,-0.60091819866239,0.5478944713486,0.261303081888542,-0.0796229499866556,0.132502144491366,0.000550008660529801,0
"Virus","17","6B",20617,"S6B_710606520",710606520,1147,0.431996512641674,991,-3.55613006122507,7.53608860180089,-0.471880075875868,0.637012390207903,0.195852120338762,-0.0626160467066567,0.132694830546582,0.000339158023553569,0
"Virus","17","6B",20618,"S6B_710606521",710606521,1147,0.431996512641674,991,-3.55613006122507,7.53608860180089,-0.471880075875868,0.637012390207903,0.195852120338762,-0.0626160467066567,0.132694830546582,0.000339158023553569,0
"Virus","17","6B",20619,"S6B_710606524",710606524,1147,0.431996512641674,991,-3.55613006122507,7.53608860180089,-0.471880075875868,0.637012390207903,0.195852120338762,-0.0626160467066567,0.132694830546582,0.000339158023553569,0
"Virus","17","6B",20620,"S6B_710662161",710662161,1147,0.419790758500436,963,-5.89542154171788,7.87201035949546,-0.748909271264695,0.453911891892696,0.343028439165668,-0.0951357070257584,0.127032353151539,0.000854274078619016,0
"Virus","17","6B",20621,"S6B_710711004",710711004,1147,0.443330427201395,1017,-6.40158586076123,7.85554433674004,-0.814913083848472,0.415122063315606,0.381824183697897,-0.103737315826372,0.127298625930102,0.00101148953986687,0
"Virus","17","6B",20622,"S6B_710833781",710833781,1147,0.520488230165649,1100,0.445571718103716,7.80782363723709,0.0570673389673782,0.954491553734797,0.0202279103112782,0.007308994364987,0.128076663416269,4.96036984404166e-06,0
"Virus","17","6B",20623,"S6B_711780196",711780196,1147,0.277244986922406,636,-2.04085402125958,5.54998141395277,-0.367722676715426,0.713080029937611,0.146861725954824,-0.0662565600293658,0.180180783576316,0.000205958462022214,0
"Virus","17","6B",20624,"S6B_714843989",714843989,1147,0.05231037489102,120,0.230111917754775,3.94933140518316,0.0582660440835055,0.953536714441266,0.0206625804656129,0.0147533944624238,0.253207415991371,5.17094455090864e-06,0
"Virus","17","6B",20625,"S6B_715447776",715447776,1147,0.198343504795118,455,-3.91413951508429,5.34508944319655,-0.732287000373094,0.463993412105822,0.333488185622705,-0.137001823478404,0.187087608285553,0.000816773170863732,0
"Virus","17","6B",20626,"S6B_715447797",715447797,1147,0.198343504795118,455,-3.91413951508429,5.34508944319655,-0.732287000373094,0.463993412105822,0.333488185622705,-0.137001823478404,0.187087608285553,0.000816773170863732,0
"Virus","17","6B",20627,"S6B_715548916",715548916,1147,0.167393199651264,384,1.28015888368044,4.61381122880746,0.277462345162162,0.781425115373561,0.107112634456434,0.0601373422973523,0.216740553613519,0.000117259198133228,0
"Virus","17","6B",20628,"S6B_715730299",715730299,1147,0.16870095902354,387,-0.0865682042629779,4.7750801613275,-0.0181291625141873,0.985535813449659,0.00632758924251858,-0.00379661951248736,0.209420568077331,5.00603980811727e-07,0
"Virus","17","6B",20629,"S6B_715829702",715829702,1147,0.204882301656495,470,-0.699365237751034,5.38538423831039,-0.129863572737468,0.896674364919837,0.047365246136005,-0.0241140774716961,0.185687771893086,2.56870072414933e-05,0
"Virus","17","6B",20630,"S6B_715829750",715829750,1147,0.167829119442023,385,-0.524540133400892,4.51490911022881,-0.116179555467133,0.907510239392396,0.0421484661414052,-0.0257324239825605,0.221488401114086,2.05588224278313e-05,0
"Virus","17","6B",20631,"S6B_716102357",716102357,1147,0.167829119442023,385,-1.13645027959633,4.517364032857,-0.251573765437183,0.801370538688094,0.0961666278633648,-0.0556903901495128,0.221368035147602,9.63983310156979e-05,0
"Virus","17","6B",20632,"S6B_716176428",716176428,1147,0.225806451612903,518,-2.17703116916665,5.75349757500304,-0.378383955287493,0.705145385569379,0.15172133174474,-0.0657659015850534,0.173807321018897,0.000218074175836132,0
"Virus","17","6B",20633,"S6B_716230246",716230246,1147,0.219267654751526,503,2.00121804006255,5.54171280363458,0.361119045857092,0.718010456052734,0.143869231282852,0.0651637965829352,0.180449625491985,0.00019862760365866,0
"Virus","17","6B",20634,"S6B_716230268",716230268,1147,0.219267654751526,503,2.00121804006255,5.54171280363458,0.361119045857092,0.718010456052734,0.143869231282852,0.0651637965829352,0.180449625491985,0.00019862760365866,0
"Virus","17","6B",20635,"S6B_716230269",716230269,1147,0.2384481255449,547,3.40654538629356,5.70902652134046,0.596694615721231,0.550711288055364,0.259076021594052,0.104517751580024,0.175161211156049,0.000542304305706047,0
"Virus","17","6B",20636,"S6B_716391933",716391933,1147,0.166085440278989,381,1.50185400677677,4.7056903055698,0.319157001258483,0.749607461192689,0.125166099363226,0.0678236306542993,0.212508672493039,0.000155148494717532,0
"Virus","17","6B",20637,"S6B_716393676",716393676,1147,0.5640802092415,1000,0.931100029713547,7.5188084425567,0.12383611536683,0.901445035963675,0.0450607484816764,0.0164701782620121,0.132999797459923,2.33578817136482e-05,0
"Virus","17","6B",20638,"S6B_716407697",716407697,1147,0.205318221447254,471,-1.49502813785079,5.50325328040669,-0.271662607856621,0.78588145491797,0.104642959504816,-0.0493640023481794,0.181710698935176,0.000112408342869086,0
"Virus","17","6B",20639,"S6B_716521205",716521205,1147,0.0906713164777681,208,1.06473350037866,4.38722136220499,0.242689714622363,0.808245775834448,0.0924565564801968,0.0553174081237581,0.227934703412687,8.97101445723945e-05,0
"Virus","17","6B",20640,"S6B_717431977",717431977,1147,0.302528334786399,694,2.33126431939794,6.17669806250306,0.377428894177355,0.705854897498555,0.151284567634407,0.0611052847910142,0.161898799306819,0.000216974703651554,0
"Virus","17","6B",20641,"S6B_717444302",717444302,1147,0.0884917175239756,203,0.904967333822212,4.30863793643402,0.210035595279374,0.833639891601644,0.0790215115494116,0.048747562078332,0.23209190810487,6.71930908005379e-05,0
"Virus","17","6B",20642,"S6B_717692676",717692676,1147,0.275937227550131,633,-0.139748514830809,5.88037690657344,-0.0237652308773932,0.981039873952063,0.00831334054520352,-0.00404144687576523,0.170057126590328,8.6024645215065e-07,0
"Virus","17","6B",20643,"S6B_717758507",717758507,1147,0.0928509154315606,213,1.06989177336642,4.4800859367773,0.238810547044111,0.811252491472521,0.0908439564090091,0.0533049031679729,0.223210004029373,8.68651995161057e-05,0
"Virus","17","6B",20644,"S6B_717758535",717758535,1147,0.0845684394071491,194,2.70246013147039,4.25460412613424,0.63518486123546,0.525307855557658,0.279586104622679,0.149293528235397,0.235039493770389,0.000614524344245911,0
"Virus","17","6B",20645,"S6B_717758542",717758542,1147,0.0928509154315606,213,1.06989177336642,4.4800859367773,0.238810547044111,0.811252491472521,0.0908439564090091,0.0533049031679729,0.223210004029373,8.68651995161057e-05,0
"Virus","17","6B",20646,"S6B_717765899",717765899,1147,0.153443766346992,352,1.44853488597452,4.31251488545038,0.335890988077886,0.736953073123844,0.13256016578033,0.0778874965072282,0.23188325757989,0.000171844453160659,0
"Virus","17","6B",20647,"S6B_717809356",717809356,1147,0.0937227550130776,215,-0.780917155147776,4.43701942810036,-0.17600039120904,0.860293635104223,0.0653532902218505,-0.0396663557735181,0.225376520478328,4.7180884777477e-05,0
"Virus","17","6B",20648,"S6B_717892847",717892847,1147,0.17741935483871,407,1.23531012223049,5.01600859322017,0.246273525906671,0.805470502193902,0.0939503596134657,0.0490975087721228,0.199361699928433,9.23792157651016e-05,0
"Virus","17","6B",20649,"S6B_717925419",717925419,1147,0.17741935483871,407,2.03727414913467,4.80959016658608,0.423585810551663,0.671867905378351,0.172716104333679,0.0880710821255546,0.207917923432926,0.000273288666550343,0
"Virus","17","6B",20650,"S6B_718090995",718090995,1147,0.27027027027027,620,3.36026822855174,5.72167118718542,0.587287895200548,0.557010369448055,0.25413671981343,0.102642720280024,0.174774111843347,0.000525340536978433,0
"Virus","17","6B",20651,"S6B_718199739",718199739,1147,0.272013949433304,624,2.11551921035367,5.80391592615397,0.364498596683765,0.715485721516948,0.145399028750151,0.0628021841324818,0.172297464801952,0.000202362732872815,0
"Virus","17","6B",20652,"S6B_719479749",719479749,1147,0.28204010462075,647,0.794007861820952,5.92053184948085,0.134110901183747,0.893314879619426,0.0489954320665064,0.0226518334151866,0.168903744701194,2.73947269632938e-05,0
"Virus","17","6B",20653,"S6B_719479762",719479762,1147,0.272013949433304,624,-0.857214362407678,5.95033608007174,-0.144061503564239,0.885451903264972,0.0528350242129468,-0.0242106498903004,0.168057734310016,3.16107427846776e-05,0
"Virus","17","6B",20654,"S6B_719515275",719515275,1147,0.167393199651264,384,-1.35951883276341,4.79024882322355,-0.283809648085992,0.776556260328065,0.109827074816401,-0.059247370764971,0.208757423028197,0.000122685468289212,0
"Virus","17","6B",20655,"S6B_721099763",721099763,1147,0.197035745422842,452,1.62284118108004,4.95414677175525,0.327572285571401,0.743235079623668,0.128873800457568,0.0661208277960127,0.201851104957414,0.000163438029079483,0
"Virus","17","6B",20656,"S6B_721099820",721099820,1147,0.176983435047951,406,-3.85540536337127,4.63331245394057,-0.832105626740605,0.405349326106298,0.39217054466116,-0.179591951765072,0.215828310726058,0.00105461934182694,0
"Virus","17","6B",20657,"S6B_721124318",721124318,1147,0.182214472537053,418,-1.91870111388884,4.87079111254271,-0.393919810880006,0.693640243541696,0.15886571795244,-0.0808738871732004,0.205305457962448,0.000236349376028464,0
"Virus","17","6B",20658,"S6B_721443694",721443694,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20659,"S6B_721443695",721443695,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20660,"S6B_721443697",721443697,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20661,"S6B_721443700",721443700,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20662,"S6B_721443711",721443711,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20663,"S6B_721443712",721443712,1147,0.173060156931125,397,-1.57178552503223,4.54628250594974,-0.345729840364129,0.729545756239478,0.136947464484524,-0.0760467128718179,0.219959934010105,0.000182059164724085,0
"Virus","17","6B",20664,"S6B_721639559",721639559,1147,0.149956408020924,344,-3.36164218401028,4.78950240296994,-0.701877126510209,0.482755794705636,0.316272504511637,-0.146544894950878,0.208789956839756,0.000750345000850084,0
"Virus","17","6B",20665,"S6B_721685482",721685482,1147,0.172188317349608,395,-1.55307159000473,4.53941075997437,-0.342130657947663,0.73225256639287,0.13533909753191,-0.0753689577872866,0.220292908678228,0.000178288281851203,0
"Virus","17","6B",20666,"S6B_721718475",721718475,1147,0.202266782911944,464,-0.35708537565795,5.38961712097582,-0.0662543122531305,0.947175356798143,0.0235696097615765,-0.012292953426186,0.1855419369417,6.68601143394962e-06,0
"Virus","17","6B",20667,"S6B_721718553",721718553,1147,0.280296425457716,643,-0.721427490211126,5.77984035136006,-0.124817892252225,0.900667722199205,0.0454354010643449,-0.0215953875305318,0.173015159452404,2.37297139861433e-05,0
"Virus","17","6B",20668,"S6B_721718580",721718580,1147,0.163469921534438,375,-2.28153149779259,4.54744574329411,-0.501717145533194,0.615866502138709,0.21051341716636,-0.110329440713625,0.219903668224002,0.000383404053460986,0
"Virus","17","6B",20669,"S6B_721747847",721747847,1147,0.283783783783784,651,1.17296893227773,5.79605400441491,0.202373706556956,0.839624582245983,0.0759148547757988,0.0349157731109486,0.172531173663719,6.23802321504293e-05,0
"Virus","17","6B",20670,"S6B_721747851",721747851,1147,0.283783783783784,651,1.17296893227773,5.79605400441491,0.202373706556956,0.839624582245983,0.0759148547757988,0.0349157731109486,0.172531173663719,6.23802321504293e-05,0
"Virus","17","6B",20671,"S6B_721747853",721747853,1147,0.283783783783784,651,1.17296893227773,5.79605400441491,0.202373706556956,0.839624582245983,0.0759148547757988,0.0349157731109486,0.172531173663719,6.23802321504293e-05,0
